Class,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40
Sound_Drum,-278.845917,47.8490028,10.6418839,42.6192398,-1.05633092,26.6189327,-7.13059521,12.8816729,-9.47876644,12.2904215,-7.97012234,8.6424799,-8.22064877,8.02918911,-6.64268208,7.41762829,-3.41400528,8.00006676,-4.97455359,7.73644018,-2.45072103,-2.85665059,-5.84500742,3.44441986,-6.51878405,4.89693546,-1.09337509,-0.863259852,2.00067925,4.73467875,-0.039782081,5.0160284,-4.30748177,1.26180685,0.577795029,3.7109313,-1.36803865,1.08578384,1.59082687,0.979651272
Sound_Drum,-371.32697,50.749313,14.094457,20.636251,-8.1311769,14.920173,-6.2898035,9.0009766,-5.8149266,5.7249007,-7.6806269,4.4452095,-10.560171,6.5049548,-5.9968452,4.5424104,-4.0172501,4.8828955,-3.6979382,2.3392954,-5.6563735,5.223824,-3.4743462,3.9916549,0.007020823,4.3787346,-0.61552829,2.683589,-1.5502807,4.1011524,-0.63709474,-0.16329116,-0.08678548,1.6256428,2.9824648,1.6255381,1.0590161,1.3871948,0.62708127,0.5461992
Sound_Drum,-229.65979,93.035599,30.284031,42.676498,5.21174,25.019392,2.9857705,16.57476,0.53494322,12.182534,-0.6158849,7.702033,-4.1109681,7.689198,-1.0996522,7.9654808,0.019515684,3.6260045,-2.1817579,0.69990432,-3.797323,4.516521,-3.0538065,2.3248651,2.2577419,1.9171571,0.42826575,4.3754396,-0.32149732,1.7500005,0.25873938,0.83592933,1.1448575,-1.4216417,-2.5007527,-2.7865071,-2.7598889,-2.9495711,-1.3431332,0.55210507
Sound_Drum,-275.21719,42.72163,19.684732,35.679672,1.3560537,20.313278,-3.2343512,16.069878,0.82154,7.6517763,-5.2711029,9.7571859,-2.6904764,4.2379694,-6.9347882,6.1433597,-1.3176696,5.1116991,-2.6184454,4.9354868,-1.7974509,-0.58918571,-5.8980932,-0.088855334,-2.3616176,1.2230326,-0.57897431,2.8385124,1.4470361,0.56795275,0.43720725,1.5659041,-0.88106292,0.80118477,-1.2458814,2.1933358,1.9452964,0.532592,0.89992487,-1.6084596
Sound_Drum,-334.0307,61.272167,11.648691,22.248919,-8.8563433,15.818263,-6.0100455,11.374529,-3.9686458,9.3429003,-4.591424,10.61798,-7.1027789,6.8527122,-2.3905845,8.6903572,-0.97588563,3.2373428,-5.9161677,-1.37293,-9.4181156,5.3687286,-3.1801853,2.2931845,-2.242805,2.5460155,-3.9168527,1.5275894,-0.56246674,4.3158593,0.086989477,-0.76442093,-2.8966272,0.86139286,-0.16906798,1.322456,1.6486526,1.6297241,-0.16265674,0.87286896
Sound_Drum,-423.22696,64.619858,15.095024,27.976469,2.4102843,20.021858,1.519202,11.387657,-2.9955173,3.8145568,-5.0749035,1.8804244,-7.7308679,0.3628408,-6.1942911,-1.882663,-3.3817017,5.499866,2.2927248,9.2266474,4.2755098,5.6456037,3.7327461,8.1216755,4.7974896,7.2639499,6.7125926,3.3715174,2.6625676,2.0585938,-1.7096083,-0.78197318,-3.9078269,-3.090867,-4.0401835,-1.6776092,-1.0955201,1.580068,2.1867454,-0.8026194
Sound_Drum,-370.10855,49.503891,16.172281,36.699448,5.5830245,25.776016,-1.637874,12.236952,-2.844461,8.8267498,-1.1881976,9.8502073,-5.7119589,6.1365385,-6.2353396,2.0616677,-4.5518551,5.0694857,-2.9237959,5.4401188,-1.7595474,4.6690316,0.019153621,4.7147956,2.17854,4.430634,1.4866022,4.0852447,1.0322524,4.4312987,1.1356723,2.3794155,0.87578541,2.6490896,0.69461578,1.2732338,0.69874477,1.8452901,1.8748953,-0.57226855
Sound_Drum,-355.58896,50.295082,12.372136,36.661949,1.6396116,24.551586,-4.4978828,13.165423,-3.1959395,9.4888878,-3.995101,9.5178308,-2.7358477,6.6246738,-1.4884382,8.2844343,-2.3677611,5.1277976,-4.2653441,4.3149123,-5.5528808,1.8600883,-0.83132035,3.1495178,1.6945369,7.5854349,1.6450828,3.3488686,1.0586667,2.2399454,1.4174082,4.4819493,-0.24256711,3.4026129,-0.73534477,-1.559005,-2.3419468,1.4723363,1.5135748,0.96825069
Sound_Drum,-293.57797,55.545788,31.150698,27.522032,4.6457391,15.1962,-1.2685153,13.876819,-0.55143845,9.1340446,2.269125,8.886797,-1.1722379,5.857367,-5.9950113,2.5553489,-6.0036287,4.4286065,-2.5501018,3.4713733,2.9095719,4.4953122,-0.35146758,3.3680863,-0.73646116,3.2636001,-2.1560121,3.0814152,-1.3811842,0.84813702,-2.0355132,1.2888047,0.31274432,2.9758396,1.6532522,1.2093064,1.9813694,0.84428942,0.56697315,0.19722772
Sound_Drum,-296.018646,58.8228378,14.4050732,32.3715744,-9.81433296,18.9243488,-9.80039406,12.0736122,-9.11501694,9.45512199,-11.826622,7.31250525,-12.0739594,4.90416765,-6.41055059,9.3897047,-1.47337425,5.15969849,-6.27566957,0.686819911,-5.34527493,8.73236752,-3.03409481,5.78475094,0.115019664,0.208587781,-1.88604617,3.31030607,-3.08334708,2.30626702,-0.056488637,1.35152149,1.98679292,-0.741156876,-3.34228277,1.38615644,0.029057415,-0.794185102,-4.01172972,-1.87504923
Sound_Drum,-472.34369,56.373306,21.338915,21.030993,-0.63251567,10.73972,0.71429729,10.435688,1.3782607,7.2198176,-0.72231376,4.5229502,-3.5182638,5.8840513,-1.3802744,4.1892228,-0.29418117,5.053194,-1.0786775,-1.6586387,-7.4647946,-2.1205876,-6.6665673,-2.6221538,-2.6270263,-0.9815436,-4.5425696,-3.5045755,-3.1581342,1.3483417,-1.0457766,-1.5384839,-0.83094764,0.42816389,0.27274317,-0.52751642,-1.596272,-0.45524547,0.55624259,-0.56320518
Sound_Drum,-335.28452,60.430664,1.4964823,32.018154,2.3734968,29.348799,5.87218,17.194483,-7.292305,6.1430535,-6.962872,6.0553651,-5.6230392,2.8145595,-10.215028,1.7228925,-0.51876122,7.7531343,-4.0768652,7.2128496,1.1914374,-1.5580444,-1.2854379,2.5583553,-2.5297263,7.0571203,-0.046660263,3.3987238,1.948621,1.7236363,2.5755241,4.6029029,2.2229753,4.1143589,1.3080667,3.9283545,4.6788154,5.1921558,4.6652451,4.004086
Sound_Drum,-238.1078,35.897633,1.2766973,46.885136,0.50597781,31.682913,-3.733994,18.940252,-5.0034537,14.586405,-3.2932992,15.274816,-3.5625224,12.83552,-3.5319817,10.251731,-1.5716047,12.027778,-4.8371115,8.6664543,-3.0562584,-1.0859905,-4.7051311,5.5357628,-1.7476838,6.739697,0.028859442,3.5915298,1.3533489,3.507906,0.99026728,4.0990553,-0.32211626,0.89593315,2.1842875,5.3402138,-0.31121096,1.9747847,0.17372696,1.2223462
Sound_Drum,-242.27388,50.16958,14.217218,27.053637,-8.360945,19.280966,-11.646935,9.856153,-12.960706,8.29508,-8.7196865,12.213623,-11.158678,8.282827,-8.601431,7.643162,-5.0852847,5.9263787,-6.041347,0.56955767,-7.40648,9.902311,-5.207679,5.2622733,-3.349844,3.601879,-3.111849,4.4943566,-0.68254316,4.9794016,-2.1452968,-1.532428,-1.3374476,4.9527726,1.9586061,1.5199003,2.6191566,0.9407188,1.4522091,4.4921703
Sound_Drum,-244.14661,44.807899,21.301041,30.645409,-4.1541443,24.139984,-6.984652,15.839979,-5.5495515,9.7387667,-7.4272609,12.525727,-13.264505,12.494607,-7.4842496,8.9229002,-4.8277059,8.8652449,-2.0408082,7.1800685,-7.024044,9.3272343,-5.3666606,7.3500757,0.83415246,7.5514746,-2.9275129,4.48559,-3.9848812,4.4872646,-4.111526,-1.3125093,-0.46951041,3.678072,3.6351793,1.4955682,0.19190668,0.55653059,-0.70866656,1.5883951
Sound_Drum,-385.804504,53.9057808,5.89655304,24.3260841,-1.20939803,19.0483513,1.09385431,12.6881609,-4.40594959,5.91391373,-5.18788147,6.2347641,-8.09321404,4.38012028,-7.76140118,0.094759643,-4.09775686,3.90464664,-1.29764414,6.47299767,-0.591382504,3.85732675,0.30394724,4.86379385,0.038285229,3.69023323,0.118166015,1.58266318,0.108943753,2.34090924,0.464248925,1.47819531,0.47969535,0.556005239,3.73303962,2.22748113,-0.345903814,1.14217842,1.31466722,0.457771003
Sound_Drum,-205.45273,53.56666,8.140234,38.870754,-4.6049204,26.493465,-9.042731,15.329421,-10.957194,11.667258,-10.6127825,8.331524,-11.833892,6.4635878,-10.405928,7.460317,-5.7877235,4.3158903,-10.505805,3.2412453,-10.480105,1.4215429,-5.9310536,3.8207963,-2.9063406,5.732121,-1.2915115,1.5347741,-2.651704,1.3757346,-1.4171683,1.1137422,-0.4210735,0.42458203,-0.94367987,1.3616931,1.1644902,2.8222532,-0.23166966,1.0625937
Sound_Drum,-354.19644,66.387001,58.832458,26.535315,2.0610607,23.14163,-10.356627,10.944672,-8.4797106,9.1498051,-8.8396053,3.4539506,-13.629109,-0.11249269,-9.7921648,-0.34158382,-11.130597,-2.6684628,-12.155446,-4.0234098,-13.275097,-4.6768751,-8.5890427,-4.0685711,-6.1962023,-2.2328253,-5.6521568,-4.2795305,-6.7251329,-2.7602937,-1.9443481,1.4346218,-0.97315669,2.4700286,-0.47709814,-0.7917617,-2.1732662,0.80976081,-0.47613901,0.82969129
Sound_Drum,-400.56656,129.32251,37.356472,27.747566,6.11839,5.8297224,3.802675,7.664846,4.132452,15.17469,11.074769,7.858783,5.4195995,6.1005993,1.8515528,1.774563,4.5141225,8.509513,9.136093,6.0649652,-3.2274148,-2.6237302,-4.7669377,-11.460908,-15.346341,-8.13092,3.389908,9.8812895,8.860658,2.6903982,-6.8193007,-16.202177,-18.019821,-13.588223,-11.248508,-13.341674,-14.228343,-10.034131,-3.9387891,-2.1501994
Sound_Drum,-381.586365,78.2325974,34.4111137,21.6628265,16.6790829,17.8685017,15.7859926,12.4371529,10.8336525,9.52557278,8.11911869,7.62552452,7.68496418,7.26524782,6.6881237,6.15004349,5.3822093,4.99306917,3.79961061,2.87922978,3.50383306,3.10368538,1.79271579,0.237826228,0.160222322,0.560623288,0.272782326,0.230348378,0.458686411,0.257864356,-0.024371872,0.19821693,0.370915145,0.982274771,1.65751863,1.89801264,2.47753978,3.30390501,3.98428345,3.5389359
Sound_Drum,-405.301483,127.349075,50.1795807,19.9876957,22.2175369,25.3783455,20.9164982,12.1067247,7.91514254,9.83581257,13.1050406,11.5528622,5.33276224,3.20821834,5.03489923,3.96780849,0.344022781,-0.925260305,2.34453034,4.21269321,0.617878318,-2.76491761,-4.32088041,-6.5656991,-6.45870447,-2.97493911,-1.00040507,-2.71888018,-4.61666346,-4.34251976,-4.00874472,-4.06463814,-3.12589836,-3.1002295,-3.80693865,-2.18021226,-1.51624465,-3.79365945,-2.66398549,0.670529664
Sound_Drum,-422.333557,100.618706,5.88372087,56.9552193,15.652462,19.4700451,8.3566246,6.51542711,2.47069025,1.0919261,1.346241,0.85353148,-2.47821832,-4.30734444,-4.05370712,-3.7732594,-4.85344887,-5.39082623,-3.07134295,-3.03919506,-2.72134638,-1.98736477,-1.89038432,-2.13173938,-2.98063278,-4.05554867,-1.81873131,-1.584373,-3.38951993,-3.40776896,-0.544853389,1.18766642,-0.162897795,-3.08858824,-3.08554578,-2.08213925,-2.44494009,-4.90353823,-4.96035433,-3.95786166
Sound_Drum,-295.90463,47.175037,6.9229856,20.818169,4.4331717,19.066975,5.3522358,15.57163,0.74320114,13.558781,-0.41862816,10.784466,-3.1276035,8.4623871,2.4306605,8.1262608,-2.4460545,6.5796928,-2.2431386,4.7927241,-0.89341301,1.8596869,-2.5086107,1.9159118,-2.6081693,1.8861082,-0.51734781,1.2039135,-1.3413097,1.6254109,-1.2224326,2.1595953,0.65789998,0.95653385,-0.71399385,1.9127072,0.29309472,0.29271859,-0.22440441,1.3041962
Sound_Drum,-241.77492,82.062508,-2.4687688,15.939309,-0.65100783,21.161669,0.53026313,10.592366,-3.4872904,9.1125631,-3.3546877,7.96106,-2.1576817,5.2029514,-3.488961,6.7508364,-1.5361824,4.3994927,-2.2774189,4.6315012,0.33849081,1.3826486,-7.6607246,-1.5908593,-1.614583,2.7807178,-2.4693251,0.20068739,-2.3895576,0.048785321,-1.6481588,1.7391635,-1.259714,0.36303669,0.47680995,1.7402732,-0.075995684,0.18741487,-1.8945762,-1.1035596
Sound_Drum,-205.14445,132.40121,14.119529,20.837351,14.546532,29.306387,12.546865,19.82506,10.141355,16.412951,5.7292123,12.433336,5.8567152,8.9018908,1.6892943,6.4535551,0.26499143,2.9169214,-0.58776087,2.2462108,-2.5258689,0.92431635,-1.1977446,0.8166579,-1.5091623,-0.56196946,-1.6153237,0.24119729,-0.98150599,-0.14192292,-0.92434216,-0.43052164,0.19560623,0.70728725,0.47120449,0.09761712,-0.47318032,0.014961172,-0.3061671,-0.44418862
Sound_Drum,-181.076996,163.183075,33.3725777,28.2023296,13.6057539,17.3354416,8.10921955,23.4113026,2.74247551,12.7737341,5.18971968,14.0863285,-0.091870807,5.97576714,-3.10982156,3.75150967,-1.23347378,1.81017613,-7.01032066,4.00507927,5.18827724,1.68349457,-2.902812,1.03559697,-0.861119032,-1.2318033,-0.794366717,-2.53363872,2.7588768,1.13789773,-4.74252033,-0.072281376,1.79640746,-1.19927728,-1.33788145,-3.83902693,-0.394217759,-0.640588582,-2.92535186,-2.31341958
Sound_Drum,-411.09137,67.000053,-17.919769,19.889505,-7.462297,6.1187696,-8.6384888,-0.020585405,-9.6517735,-3.3866122,-7.3680496,-3.8772659,-8.6132126,-2.1924713,-7.7047009,-3.6375027,-8.9944344,-5.2562442,-7.5905914,-2.095943,-7.1779761,-5.5363545,-5.9673686,-6.0870328,-7.3291016,-2.5923393,1.3334424,4.9444771,8.0844088,7.5035725,3.7166457,0.54521281,-0.62775975,-2.402441,-3.9038999,-4.700438,-3.7307427,-1.6429411,-1.6080655,-3.4320869
Sound_Drum,-282.80936,155.66595,15.426347,37.773434,1.8618498,25.729053,4.3528118,12.865322,0.73983359,-1.2539774,2.1308811,3.3431532,0.28147128,4.272871,-0.87916726,-2.0182047,-5.1334882,-5.2444816,-6.776227,-7.7221923,-4.3243194,0.23317613,-1.27705,-6.4152393,-7.5145173,-7.1781373,-7.1216173,-8.233222,-5.6620665,-1.732643,-3.8530247,-3.9110389,-0.018640954,-0.18475313,0.34903848,-0.040839039,0.75438958,-0.89160895,1.0959356,-2.0880158
Sound_Drum,-233.508026,80.0886536,49.4639511,67.6616898,24.0817261,35.2032051,9.39929008,13.9922285,-10.9424658,7.53321695,-5.41703796,1.67502058,-0.453539938,9.86983109,-1.39822102,9.63989258,3.27633047,4.25847435,-3.35919547,0.446903557,-8.01195335,-5.47370815,-9.81470203,-6.26650429,-6.2643609,-2.20614552,-1.31548905,1.09788716,1.12843132,2.94877839,3.9006536,1.71262944,1.38133681,1.6398505,-0.671349108,-0.07202144,-0.15863587,-2.64746785,-3.38463354,-0.99544996
Sound_Drum,-85.28522,112.83553,-4.5976696,39.514362,-12.350916,19.918571,-7.6040363,15.728336,-1.8815225,14.698483,-2.1439676,7.9230065,-4.9512887,2.3152506,-8.479025,4.808418,-7.2808022,1.4166877,-5.9458876,2.771353,-5.6633573,-1.5813509,-4.0854955,-2.7821147,-5.007697,2.20703,-0.46649432,0.85963213,-0.9170265,-1.1461877,-3.654148,-4.6979666,-4.7049313,-0.4339877,1.5370826,2.0041718,2.2937882,0.60492486,1.7887946,-0.9395064
Sound_Drum,-357.75583,95.00116,-14.007074,38.006042,4.187432,18.456858,2.2910464,4.8596997,-2.5791066,-1.4424838,-5.3391633,2.5265265,-6.62611,-0.77679497,-7.2537,0.7232707,-5.153272,2.9799745,-3.237564,-0.3872036,-3.4242003,1.2837043,-3.6358047,0.87461776,-1.8636879,1.7082849,0.45160186,1.8507845,-2.21014,0.91518193,0.65062493,2.810286,1.4296887,0.5402888,-0.48764217,-2.062405,-2.82742,-2.4898212,-1.7710582,-1.8156413
Sound_Drum,-215.46883,81.581856,29.323317,16.57787,11.6738825,19.65365,-21.713066,9.346529,-5.064839,7.396617,-13.83549,2.2592487,-1.412545,1.4202429,-6.611068,9.429698,6.3571177,3.4534733,-11.200583,3.539524,-5.0741143,0.26397076,-8.809799,-0.39695236,-4.989749,-5.494467,-7.683387,-4.919807,-6.5908637,-11.078392,-8.061808,-1.6415703,-1.7203404,6.4543753,10.296671,14.060462,4.3584843,-4.2852917,-6.136145,-4.6119637
Sound_Drum,-124.9693,80.46442,29.27657,40.61942,2.8946629,24.2418,-5.8623405,14.47449,-4.2394185,17.601402,-5.699443,12.661205,-4.1190925,10.260513,-6.5833535,11.246125,-5.5156007,8.1086445,-5.7216763,5.2230053,-4.926922,3.2975347,-6.36785,4.8722734,-5.104691,6.3604274,-4.459384,1.19217,-3.5228977,0.67012453,-0.82034403,-0.6419873,-1.9271419,-1.5671554,-1.9266225,-1.7439718,-3.0071445,-4.4814296,-2.0638342,-3.5807827
Sound_Drum,-293.75522,55.900562,-3.115911,25.291889,-3.6807895,13.004097,-6.9683733,7.6266456,-4.9772172,6.0949464,-4.3328872,7.1668153,-4.3093438,3.6719599,-2.1021941,3.9367249,-3.1439557,3.9419057,-1.7142925,0.44968435,-5.0189714,1.5341142,-2.1275883,0.70135772,-0.76277536,0.82347536,-3.0939524,0.36107191,-0.47960702,-0.65393561,-2.1332207,0.22819699,-1.8870118,0.10670387,-0.67500478,-1.382345,-0.86230922,0.28388846,-1.1655385,-0.69629526
Sound_Drum,-143.375641,70.7932663,33.090477,33.1268272,1.57456088,19.3320675,-14.4748697,9.23847961,-6.00792408,28.7668495,0.134003237,9.3862648,-12.7471504,15.714323,-1.16287959,10.1046181,-3.94746017,14.4668045,-9.08670616,5.98105669,1.41752946,9.09384632,-5.4669714,9.9014616,-4.63080645,4.12657928,-1.08577967,3.94404888,0.081854895,4.64329338,-6.57605648,5.88854647,-1.81141984,3.68743348,-0.028302927,0.764721096,-2.06284952,-1.27645218,-0.19618766,4.26908922
Sound_Drum,-454.8461,82.430656,35.387539,52.410107,36.198948,18.946499,17.223288,27.252783,12.578581,8.1689148,9.2145996,9.4700308,2.4223847,8.452034,8.0774975,1.7388752,-3.2327392,2.045238,1.9952501,-2.4226267,-1.8061677,2.0857756,-1.7382553,-4.8420682,1.0523969,4.0613189,-4.2936006,-3.4534748,0.81249923,-0.41805306,-1.9952474,-0.84941733,-0.56176436,-2.3001406,-2.1803591,0.31546471,-0.79844159,-3.3767989,-1.3218986,-0.87582064
Sound_Drum,-204.10521,131.64093,-4.8945427,24.82375,6.3449216,18.832457,5.1206026,12.979364,5.3649068,12.777928,7.6056542,6.2175226,0.17071001,9.4643106,1.2528523,8.2038727,1.1324509,6.3406043,4.6225767,7.7531266,3.1662936,3.9517295,4.9860096,4.867847,3.9877613,3.4144599,3.4837315,4.0446186,1.4593732,2.7279446,4.5528402,2.4275272,1.4398587,2.3161187,2.811275,2.1402133,2.1672759,1.1951567,1.4548615,1.2130245
Sound_Drum,-353.73929,126.69803,21.508554,8.2485886,13.646135,17.063284,7.8318906,2.4095094,7.601861,8.4182119,9.6017351,9.6125278,8.4172411,5.9622736,3.303299,5.6746464,7.0350161,4.9821544,3.1210072,3.4204059,4.0236559,2.2868407,0.12623549,-0.5148012,1.1200832,2.357455,0.70798355,-0.060934711,0.68147326,0.61881357,0.50825816,-1.3467696,-1.2303003,0.88550758,-0.23697408,-3.2587435,-3.163897,-1.1683741,-1.828961,-1.917765
Sound_Drum,-371.09109,139.715,25.083828,32.582458,-1.5216905,8.069293,-3.5706587,5.0582881,-9.325593,-4.2254782,-6.2098722,-2.183814,-7.135757,2.5438678,0.45864129,-0.72687703,-2.7028294,-0.64036167,-0.51965612,0.3257494,0.93945312,-0.046950441,-3.2424302,-6.0283761,-6.3035398,-5.8570604,-4.5352359,-5.7628827,-3.6800871,-3.0459375,-4.028605,-4.7716455,-1.9884745,-2.8863404,-1.276293,-0.07368733,0.79173726,-0.22044423,2.4427431,1.4805368
Sound_Drum,-32.029743,55.816055,-2.3675752,43.15897,-7.359226,22.76684,-13.975939,17.229555,-14.152029,15.727772,-12.319038,12.058534,-13.511778,7.384975,-14.5083685,8.58717,-7.809884,9.199256,-9.186037,8.334084,-4.7859735,9.214642,-5.90791,5.5727043,-4.776847,2.378681,-10.66682,-1.1130869,-6.421772,-1.2053522,-8.103301,1.7052704,-3.994753,-0.33228937,-5.4949374,-1.4832525,-4.960157,1.3107861,-4.7778087,-1.7860427
Sound_Drum,-157.4924,34.580158,28.855885,55.731163,14.9798,38.396603,6.6241345,33.69199,4.0539174,25.336075,6.3892808,19.076168,-0.40740761,15.066711,-5.2222466,9.4894638,-4.9886622,12.221061,-2.476593,9.420105,-4.5256152,3.6351085,-2.2038472,1.9467696,-5.2610908,4.5466871,-4.87112,2.0929427,0.1287903,2.1853297,0.13262533,0.37670979,-1.5404164,3.4054372,-2.4377913,0.011925328,-1.6058202,2.8549941,-0.39463344,-1.5727388
Sound_Drum,-49.65199,79.509186,-18.943027,41.907967,0.17128205,23.574535,-8.21586,9.772054,-4.8285255,16.531776,-6.0838532,14.267449,-9.0894,3.414289,-10.539981,8.745326,-8.782262,5.6835985,-4.6459055,4.5337152,-7.1060433,0.94111997,-6.1140203,-0.82361645,-11.628073,-3.115867,-1.8907669,1.2301532,-2.333809,0.5191934,-4.6298943,1.0466837,-2.8092866,-1.3187987,-4.0406904,-0.3755118,-4.4277754,0.5261603,-1.7543881,-0.4685275
Sound_Drum,-437.06204,52.892521,45.155228,37.446114,32.015789,28.196465,24.697535,21.178205,17.897243,15.013745,12.509225,10.339628,8.4624205,6.8382745,5.4577518,4.3177795,3.389302,2.654027,2.1287069,1.7945348,1.5502975,1.2963327,1.028764,0.81232184,0.69543344,0.67129552,0.68219584,0.64786345,0.53604847,0.41988757,0.39780021,0.43621185,0.40100408,0.28060025,0.22204325,0.28855026,0.36144873,0.34518725,0.28335324,0.21468598
Sound_Drum,-540.60449,60.272884,48.234592,36.433952,28.81369,25.065737,23.079052,21.480377,19.884075,18.125202,16.074928,13.983612,12.246835,10.966966,9.7185192,8.2746277,6.8410263,5.5247598,4.3651209,3.2939532,2.1762397,1.1161286,0.39856404,0.1981651,0.459315,0.81736732,0.90872788,0.72025478,0.38682142,0.061085537,-0.17285931,-0.23760569,-0.029820943,0.28923219,0.38495237,0.1541222,-0.05008338,0.09111879,0.41977987,0.43373755
Sound_Drum,-433.5282,29.00761,7.710526,31.457287,17.020006,21.09462,1.2980056,19.152071,12.228739,9.572967,2.43206,12.741976,11.011601,5.358946,1.4738688,6.887671,3.803844,7.225184,3.177053,5.244836,6.619155,8.372671,0.471423,5.8673434,3.604528,2.9634037,2.4631877,3.2372122,3.969706,4.5384665,5.2511086,5.195921,3.8187447,5.2686524,2.39349,1.2219077,4.577362,0.9424022,0.7746089,0.83520085
Sound_Drum,-437.65033,166.86566,82.266335,37.518692,29.707235,27.192816,21.658758,19.946634,16.861008,13.943655,10.972537,7.4384804,3.651269,3.0006633,2.635298,1.8153001,2.2592101,1.7926137,-0.5659247,-1.7405846,-1.0099791,-0.52602613,-0.72230977,0.64611542,1.1466244,0.61064243,-0.14566165,-0.63746428,-0.94470173,-0.84605497,0.002854315,0.18259111,0.57627916,0.42816994,-0.34940302,-0.79103535,-0.54129267,-0.42692226,-0.75446403,-0.031529225
Sound_Drum,-287.17636,144.54872,56.52829,25.152256,16.211338,16.737158,3.4386034,5.3138976,8.5967579,14.092447,6.3009582,3.4956672,3.0482914,9.2038651,5.5341754,3.9359169,4.0233388,8.7378349,6.3768697,3.4204714,0.82092863,1.5025167,1.9822236,2.7009931,-1.7562637,-2.0486741,0.48157516,0.93690717,0.43853793,0.25555074,0.88016468,2.6423523,3.366123,1.3520128,0.8119002,1.1081157,2.0755038,1.0668004,1.2877876,1.0584842
Sound_Drum,-277.11621,-68.051476,-68.328094,23.525537,-22.064138,11.149569,-12.602532,19.675913,-20.260914,24.679014,-10.860711,12.428443,-18.677477,1.8940114,-3.7108636,11.706616,-17.477362,7.1830068,0.0274159,4.6825209,-8.7042713,3.8813982,-11.162593,6.985033,-10.344988,6.4111462,-0.28531894,3.5650458,-5.2503858,2.098583,-5.1743116,-2.3669024,0.31627658,1.150123,-1.6884818,3.3402317,-4.911191,9.1574574,-5.2030272,-5.3797121
Sound_Drum,-145.38512,37.574116,-26.346024,-17.69659,-14.907267,27.498423,-37.461205,10.136695,-25.884357,15.096931,-22.167227,7.9407063,-23.194944,3.7566831,-19.098219,0.016111601,-16.203896,-0.078608833,-12.59066,-1.8618103,-11.050509,1.0231853,-7.9525981,1.8966539,-8.0078421,-0.56177241,-4.7020197,2.3059049,-4.7906747,-0.4867208,-4.2065606,1.3604645,-3.3408833,1.8611195,-2.5870254,-0.9998458,-1.7484325,0.37089878,-1.4176075,0.33371553
Sound_Drum,-289.63449,89.461327,6.2218847,31.298647,2.4110794,21.560253,-0.61706215,13.351757,3.1443856,14.579138,-0.047571808,10.07371,0.64672416,6.5819316,-2.4414661,4.666954,-0.39780831,6.168426,-2.6688187,-2.0618927,-7.8874507,-1.8779085,-0.53130472,2.829082,-0.80376422,1.6554461,-1.2076536,-1.3008522,-3.8158729,-3.4999363,-0.87857282,-1.2595952,-1.18488,-0.80823636,-0.84127796,-2.2427728,-1.8155529,-1.5113349,-1.4388654,-0.64081204
Sound_Drum,-383.0632,39.267681,12.703719,35.412033,8.6370049,23.549955,5.0253782,13.841678,5.2686834,11.419797,0.25056231,8.4975615,-2.5647278,2.1297669,-1.1197048,4.6499267,-3.6694834,-0.037468709,-2.6341228,-0.90549475,-5.1968145,-2.1448545,-6.6903543,-2.8487008,-0.20010093,0.80549949,-1.3850065,-1.8891593,-1.7912019,-2.2398174,-3.9451792,0.039858472,-0.80819339,-2.0267336,-0.91313434,-1.8155731,0.20722735,1.8253683,-0.64515936,-0.63127923
Sound_Drum,-62.61195,67.39265,-2.526971,45.965046,-12.323155,23.161743,-11.117264,17.041643,-7.095172,14.9119005,-9.101224,12.307097,-9.535424,7.841259,-9.934126,6.334956,-10.571482,7.424878,-9.508688,5.605595,-6.3417087,4.0392046,-6.571201,-0.13149199,-6.5357924,-0.38545302,-8.1756115,2.5890143,-4.444607,-1.1889864,-1.1860498,-0.56540364,-3.2445946,-0.5264525,-3.114297,-1.808662,-0.9354767,0.31748635,2.5016167,-0.7631232
Sound_Drum,-542.350464,100.253334,-15.2209921,-27.8963757,-12.6251898,-3.19602847,-8.61591434,-23.5236721,-20.7321205,2.43833947,-4.95779753,-19.8185654,-20.0396652,-17.1729584,-27.3406334,-20.959547,8.50414276,23.0870495,14.6628084,0.498771161,-8.76915932,4.42212439,14.1931953,7.39498186,0.744724929,-0.385393649,-15.4083786,-16.688448,3.75947928,6.9341979,-14.4227543,-19.4376945,0.172417179,6.81648207,1.3089931,-3.67721653,-2.83940911,5.45014811,0.522015393,-12.830925
Sound_Drum,-147.99155,57.90601,25.490021,36.289864,-3.2089372,32.127796,2.8579154,21.854486,0.001875952,18.656301,-2.2137654,10.548156,-11.044891,3.4902961,-10.189034,11.717325,-3.7557144,6.4358759,-6.0744362,3.8795333,-7.0697885,3.2559025,-5.6351609,-2.1610906,-7.2684588,1.4440441,-6.9864335,2.2692001,-7.1058674,-5.6253972,-4.5075307,1.259878,1.8903182,-1.454021,-0.2068862,1.4644384,-0.21107194,-0.19713324,-3.008311,-0.95488697
